date,us_cpi,us_unrate,us_fedfunds,us_10y,us_cpi_mom_pct,us_cpi_yoy_pct,us_cpi_roll3,us_cpi_roll6,us_unrate_mom_pct,us_unrate_yoy_pct,us_unrate_roll3,us_unrate_roll6,us_fedfunds_mom_pct,us_fedfunds_yoy_pct,us_fedfunds_roll3,us_fedfunds_roll6,us_10y_mom_pct,us_10y_yoy_pct,us_10y_roll3,us_10y_roll6,risk_score,alerts,risk_level,z_cpi,z_unrate,z_fedfunds,z_10y,macro_stress_index,stress_level,macro_strategy
1965-03-01,31.31,4.7,4.05,4.210434782608695,0.0959079283887387,1.195862960568839,31.290000000000003,31.241666666666664,-7.843137254901955,-12.962962962962964,4.9,4.933333333333334,1.7587939698492372,18.075801749271125,3.9766666666666666,3.776666666666667,-0.0160605712974715,-0.2154040912057286,4.20368196457327,4.188577394023047,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.9527662354332121,-0.6726923481339044,-0.22155979515107777,-0.5479879996743183,-2.3950063783925124,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-04-01,31.38,4.8,4.09,4.203809523809523,0.2235707441711865,1.3893376413570246,31.32333333333333,31.285,2.127659574468077,-9.433962264150942,4.866666666666666,4.883333333333333,0.9876543209876631,17.867435158501422,4.04,3.898333333333333,-0.1573533172046226,-0.6725276298898963,4.208451805843111,4.191196441642094,4,Rising Unemployment Risk; High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.8836322185280155,-0.6144545256373609,-0.21058880465067992,-0.5502417560021956,-2.258917304818252,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-05-01,31.48,4.6,4.1,4.2115,0.3186743148502202,1.61394448030987,31.39,31.33,-4.166666666666674,-9.80392156862745,4.7,4.8500000000000005,0.2444987775060969,17.142857142857125,4.08,3.995,0.1829406434073588,0.2738095238095095,4.208581435472739,4.200983478679131,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.8033737943356085,-0.7309301706304484,-0.2078460570255805,-0.5476256379147267,-2.289775659906364,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-06-01,31.61,4.6,4.05,4.213181818181819,0.4129606099110505,1.9348597226700903,31.49,31.39,0.0,-11.538461538461553,4.666666666666666,4.783333333333334,-1.2195121951219523,15.714285714285705,4.079999999999999,4.028333333333333,0.0399339470929405,1.0355352081970803,4.209497113997114,4.206589539285191,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.6887016330994006,-0.7309301706304484,-0.22155979515107777,-0.5470535231514382,-2.188245122032365,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-07-01,31.58,4.4,4.09,4.204761904761905,-0.0949066751028238,1.8052869116698789,31.55666666666667,31.44,-4.347826086956507,-10.20408163265306,4.533333333333333,4.7,0.9876543209876631,19.590643274853804,4.079999999999999,4.06,-0.1998469039142358,0.4503875608229846,4.209814574314575,4.209133190078842,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.7350016909139395,-0.8474058156235353,-0.21058880465067992,-0.5499177785300631,-2.342914089718218,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-08-01,31.55,4.4,4.12,4.252272727272727,-0.0949968334388762,1.6103059581320522,31.58,31.485000000000003,0.0,-11.99999999999999,4.466666666666667,4.583333333333333,0.7334963325183352,17.714285714285726,4.086666666666667,4.083333333333333,1.129928961186022,1.394035736036403,4.223405483405483,4.215993459439112,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.8046739419969275,-0.8474058156235353,-0.20236056177538145,-0.5337557205452785,-2.388196039941123,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-09-01,31.62,4.3,4.02,4.29047619047619,0.221870047543593,1.737451737451745,31.58333333333333,31.536666666666665,-2.272727272727282,-15.68627450980392,4.366666666666667,4.516666666666667,-2.4271844660194275,16.521739130434753,4.076666666666667,4.078333333333333,0.8984245756025633,2.061622111463524,4.249170274170274,4.229333694083694,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.7592411317651052,-0.9056436381200793,-0.2297880380263762,-0.5207598060381509,-2.4154326139497115,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-10-01,31.65,4.2,4.08,4.3495,0.0948766603415585,1.7030848329048665,31.606666666666666,31.581666666666663,-2.3255813953488302,-17.647058823529406,4.3,4.416666666666667,1.49253731343284,21.42857142857144,4.073333333333333,4.076666666666667,1.3756936736958991,3.853894258101187,4.297416305916306,4.25361544011544,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.7715214061154443,-0.9638814606166227,-0.2133315522757793,-0.5006813022027478,-2.449415721210594,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-11-01,31.75,4.1,4.1,4.448947368421052,0.3159557661927437,1.7302146747837144,31.67333333333333,31.626666666666665,-2.3809523809523947,-14.583333333333336,4.2,4.333333333333333,0.4901960784313708,16.477272727272705,4.066666666666666,4.076666666666666,2.28640920613985,7.131842985389891,4.362974519632414,4.293190001518949,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.7618271404914013,-1.0221192831131667,-0.2078460570255805,-0.4668516598199164,-2.458644140450065,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1965-12-01,31.85,4.0,4.32,4.615454545454546,0.3149606299212681,1.9200000000000104,31.75,31.666666666666668,-2.439024390243893,-20.0,4.1000000000000005,4.233333333333333,5.365853658536612,12.207792207792224,4.166666666666667,4.121666666666666,3.742619618639997,10.429581294181634,4.4713006379585325,4.360235456064403,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.694011435467828,-1.08035710560971,-0.14750560927339218,-0.4102098567973494,-2.33208400714828,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-01-01,31.88,4.0,4.42,4.612380952380953,0.0941915227629541,1.9181585677749304,31.826666666666668,31.71666666666667,0.0,-18.36734693877552,4.033333333333333,4.166666666666667,2.314814814814814,13.33333333333333,4.28,4.176666666666667,-0.0665935076019863,10.093828675998374,4.558927622085517,4.428171964000911,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.6946694316772536,-1.08035710560971,-0.12007813302239766,-0.4112554204574131,-2.3063600907667747,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-02-01,32.08,3.8,4.6,4.832105263157895,0.6273525721455453,2.557544757033248,31.936666666666667,31.805,-5.000000000000004,-25.49019607843137,3.9333333333333336,4.066666666666667,4.072398190045234,15.57788944723617,4.446666666666666,4.256666666666667,4.763793646826131,14.746562977364253,4.686646920331131,4.524810719981773,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.4661985256286885,-1.1968327506027976,-0.07070867577060744,-0.33651040734729737,-2.070250359349391,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-03-01,32.18,3.8,4.66,4.8734782608695655,0.3117206982543585,2.778664963270528,32.04666666666666,31.898333333333337,0.0,-19.14893617021277,3.866666666666666,3.983333333333333,1.3043478260869712,15.061728395061746,4.56,4.363333333333333,0.8562106050775897,15.747624948368454,4.772654825469471,4.621977731714002,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.38718597466433463,-1.1968327506027976,-0.054252190020010534,-0.3224362921734742,-1.960707207460617,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-04-01,32.28,3.8,4.67,4.75,0.3107520198881275,2.8680688336520044,32.18,32.00333333333334,0.0,-20.833333333333336,3.8,3.916666666666666,0.2145922746781048,14.180929095354532,4.6433333333333335,4.461666666666667,-2.533678294227859,12.992750339827827,4.818527841342487,4.688727731714002,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.3552394240295788,-1.1968327506027976,-0.051509442394911134,-0.3644406757342872,-1.968022292761575,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-05-01,32.35,3.9,4.9,4.7785714285714285,0.2168525402726162,2.763659466327839,32.27,32.10333333333333,2.631578947368429,-15.217391304347816,3.8333333333333335,3.883333333333333,4.925053533190593,19.51219512195124,4.743333333333333,4.595,0.6015037593984918,13.464832686012794,4.800683229813664,4.743665075072398,4,Rising Unemployment Risk; High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.39254786633450334,-1.138594928106254,0.011573752982376595,-0.3547213515703164,-1.8742903930286972,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-06-01,32.38,3.8,5.17,4.814545454545455,0.0927357032457498,2.4359379943056148,32.336666666666666,32.19166666666667,-2.564102564102566,-17.391304347826086,3.8333333333333335,3.85,5.5102040816326525,27.654320987654323,4.913333333333333,4.736666666666667,0.7528196765864914,14.273384399611588,4.781038961038962,4.776846893254216,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.50965208738648,-1.1968327506027976,0.08562793886006194,-0.3424838388729529,-1.9633407380021686,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-07-01,32.45,3.8,5.3,5.018,0.2161828289067413,2.754908169727699,32.39333333333334,32.28666666666667,0.0,-13.636363636363647,3.8333333333333335,3.8166666666666655,2.51450676982592,29.58435207823962,5.123333333333334,4.883333333333333,4.225830815709974,19.34088335220836,4.870372294372294,4.844450067857391,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.3956749539959573,-1.1968327506027976,0.1212836579863549,-0.27327341507624126,-1.744497461688641,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-08-01,32.65,3.8,5.53,5.224347826086956,0.6163328197226425,3.4865293185419866,32.49333333333333,32.38166666666667,0.0,-13.636363636363647,3.8,3.8166666666666655,4.339622641509444,34.22330097087378,5.333333333333333,5.038333333333333,4.11215277176078,22.860130597448467,5.01896442687747,4.909823828345568,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.134245868472872,-1.1968327506027976,0.1843668533636426,-0.20307876564679836,-1.3497905313588252,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-09-01,32.75,3.7,5.4,5.182380952380952,0.3062787136294043,3.5736875395319334,32.61666666666667,32.47666666666667,-2.631578947368407,-13.953488372093014,3.766666666666667,3.8,-2.3508137432188048,34.32835820895526,5.41,5.161666666666667,-0.8032940206708528,20.788013318534947,5.141576259489303,4.961307610264132,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.1031017523601151,-1.2550705730993412,0.14871113423734966,-0.21735490338619595,-1.4268160946083026,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-10-01,32.85,3.7,5.53,5.0115,0.3053435114503955,3.791469194312813,32.75,32.571666666666665,0.0,-11.904761904761909,3.733333333333333,3.783333333333333,2.4074074074074137,35.53921568627452,5.486666666666667,5.305,-3.297344482219977,15.220140246005286,5.139409592822636,5.004890943597466,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.025282160970033912,-1.2550705730993412,0.1843668533636426,-0.27548456132354454,-1.3714704420292771,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-11-01,32.88,3.6,5.76,5.155263157894737,0.0913242009132453,3.5590551181102548,32.82666666666667,32.660000000000004,-2.7027027027027084,-12.195121951219502,3.6666666666666665,3.733333333333333,4.159132007233257,40.48780487804879,5.5633333333333335,5.448333333333333,2.868665227870637,15.87602034780553,5.116381370091896,5.067672898484683,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.10833033351507138,-1.3133083955958849,0.2474500487409301,-0.2265797356190172,-1.4007684159890432,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1966-12-01,32.92,3.8,5.4,4.842857142857143,0.1216545012165504,3.3594976452119285,32.88333333333333,32.75,5.555555555555558,-5.000000000000004,3.7,3.733333333333334,-6.249999999999989,25.0,5.5633333333333335,5.486666666666667,-6.059943119667466,4.926981625819527,5.003206766917294,5.072391513203297,4,Rising Unemployment Risk; High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.17963790538291252,-1.1968327506027976,0.14871113423734966,-0.33285287220138193,-1.5606123939497423,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1967-01-01,32.9,3.9,4.94,4.579047619047619,-0.0607533414337835,3.19949811794229,32.900000000000006,32.825,2.631578947368429,-2.500000000000002,3.766666666666667,3.75,-8.518518518518514,11.764705882352944,5.366666666666667,5.426666666666667,-5.447394296951835,-0.7226925459426159,4.8590559732665,4.999232783044568,4,Rising Unemployment Risk; High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.23681029599247538,-1.138594928106254,0.02254474348277445,-0.42259463198204594,-1.775455112598001,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
1967-02-01,33.0,3.8,5.0,4.626666666666667,0.3039513677811634,2.8678304239401653,32.94,32.88333333333333,-2.564102564102566,0.0,3.8333333333333335,3.75,1.2145748987854257,8.69565217391306,5.113333333333334,5.338333333333334,1.039933444259589,-4.251533965072795,4.682857142857142,4.899619256474519,3,High Interest Rate Environment; Bond Yield Stress,MEDIUM RISK,-0.35532461461359477,-1.1968327506027976,0.03900122923337111,-0.4063957583754277,-1.919551894358449,VERY LOW,"Pro-Growth regime: Favor Equities, Tech, Small Caps"
